Kappa:
is_hollow,0.0
has_blume,0.0
has_rost_head,0.49230769230769234
has_rost_body,0.646112600536193
is_bended,0.3373493975903614
is_violet,0.0
Accuracy:
is_hollow,0.9797979797979798
has_blume,0.9696969696969697
has_rost_head,0.9797979797979798
has_rost_body,0.9191919191919192
is_bended,0.797979797979798
is_violet,0.9797979797979798
F1:
is_hollow,0.9698000412286127
has_blume,0.9547785547785548
has_rost_head,0.9748516088722274
has_rost_body,0.9165537305072188
is_bended,0.7717919940142164
is_violet,0.9698000412286127
